"OrderID","BuyerID","Age"
"ZLQVBJ","ZGRYWE,"27"
"YUCDVF","VPFKQS,"21"
"RHZKZG","CUPZTQ,"27"
"LQVYXE","VMQTEI,"25"
"WOHUPJ","UBMZTX,"24"
"MNJCDO","YAVZTM,"23"
"XIRMEH","XONWLM,"26"
"NVNZUY","XLQVJJ,"34"
"PVCGXN","QNUPVB,"45"
"PFTYQC","ZNDHVU,"25"
"QLHSVL","IBQGOQ,"21"
"HWZKOK","IBQGOQ,"21"
"KUJGAB","OYGRIK,"36"
"ASQAGA","OSNAKW,"23"
"DKHNAN","VZJMDG,"26"
"BGOUHB","AGZJRL,"28"
"BQMVKG","IBQGOQ,"21"
"SCMGQI","IBQGOQ,"21"
"BOHLKK","BHMFFN,"30"
"QSIOPR","HBVUXI,"30"
"TCXZTE","ECWPWX,"28"
"YZLEMT","IBQGOQ,"21"
"WJLMFL","IBQGOQ,"21"
"WVJBJZ","VCWBZM,"22"
"KDZRQK","HWJCBN,"24"
"IHXXEE","VTOBES,"27"
"OIYXCD","IBQGOQ,"21"
"UBAKAG","AGZJRL,"28"
"MUIORL","THDIJM,"24"
"PLHSBV","XONWLM,"26"
"AUEUTE","TWAFTI,"26"
"SMYKVD","OPCTXN,"30"
"NHTKEJ","KKCBYR,"33"
"EHIGRQ","ECWPWX,"28"
"HUMTGT","TWHYPQ,"27"
"HHETQG","XVGSUK,"31"
"CRHFOI","VBXMJC,"23"
"FYCINZ","GEZNNI,"34"
"SZCDAI","OQFBWC,"29"
"GVNRLI","MZHHQC,"29"
"KLODNO","MZHHQC,"29"
"LPTXGX","CWDUBJ,"19"
"JYFDEN","FBASQH,"35"
"NXFBAX","SYOPAJ,"21"
"ZPIDRW","OJNMAB,"29"
"YQBIHD","ZTYISV,"28"
"DVUMUI","GYXTCW,"21"
"UYOORQ","VZJMDG,"26"
"VFAYRK","ZXPSEP,"22"
"PCUXCT","BFDARC,"40"
"KCVZXZ","IONTQH,"25"
"LWLVMF","FVHJCD,"24"
"LMPXGB","AGZJRL,"28"
"ISSILJ","VBXMJC,"23"
"ARGFCO","IBQGOQ,"21"
"JJWDCI","ZGPOTY,"48"
"IBYTXB","SYOPAJ,"21"
"RVJIKH","THHTGU,"25"
"MMOHKY","BMOXVG,"23"
"EGOLRR","SYOPAJ,"21"
"XSRKTA","KZQMRX,"27"
"GRYDHY","IBQGOQ,"21"
"VFCQSN","XLQVJJ,"34"
"LSUYZN","VHHPYP,"22"
"JMINAR","OHADAR,"20"
"GJUXVH","LWJIMA,"20"
"NKQZLQ","AHNYUM,"24"
"ADHRAC","ZGPOTY,"48"
"CGUDYP","VYUYOO,"24"
"ZYXHGA","JQZPEH,"24"
"DEOZGQ","NSXAML,"34"
"XCWTKN","RTWZDL,"23"
"TSONYQ","DGISJY,"35"
"SLZGIF","IBQGOQ,"21"
"YWBGDE","GOBPIG,"20"
"KLVQAF","IBQGOQ,"21"
"HGROLS","ECWPWX,"28"
"FRMOUS","QCCLNE,"27"
"EZTSSU","SUJYOQ,"32"
"KPLEQI","OQALBK,"25"
"FHJMKA","IBQGOQ,"21"
"HFLBXR","OSNAKW,"23"
"JZRZJW","OSNAKW,"23"
"VOAMCN","ACXDGL,"26"
"CNKZSU","QWYOTV,"23"
"DINXFB","IBQGOQ,"21"
"TFVLKF","JTQIXU,"35"
"SAYESG","HZZHYX,"24"
"XUNAQO","CWDUBJ,"19"
"YFMLOM","AHNYUM,"24"
"RAFLZJ","EXQMAW,"32"
"COCKGR","WCSXXP,"21"
"PLBBYZ","SZONVH,"21"
"LMHFVI","GOBPIG,"20"
"OLRJNR","KKCBYR,"33"
"ZOQGQF","GMZEQQ,"34"
"AZFYWL","QWYOTV,"23"
"VGPVVC","JTQIXU,"35"
"TJHHMG","BPOPII,"27"
"ZKHNPP","DAEOBR,"21"
"VIKAUF","IBQGOQ,"21"
"NKHYXW","VCWBZM,"22"
"DVFFAR","KJXEPP,"26"
"XJIHDT","IBQGOQ,"21"
"KCSFLT","LWTYIQ,"21"
"WQDGHQ","IBQGOQ,"21"
"WVTZCW","QWYOTV,"23"
"VVQCIP","IBQGOQ,"21"
"LKHRIL","SESWHG,"23"
"RTRKZA","GOBPIG,"20"
"FCJOVD","ZTAFFB,"32"
"VOIBUR","HBVUXI,"30"
"GXNXRW","JNPLLO,"25"
"RALPLU","IBQGOQ,"21"
"FIDLTV","HDNKJJ,"21"
"HULCJX","WUOKPG,"24"
"KBVKZT","BDYHKQ,"25"
"PRFMFM","GOBPIG,"20"
"GOVPXH","VHHPYP,"22"
"XUZZZJ","IBQGOQ,"21"
"GWNAJW","ZGPOTY,"48"
"HCMBNK","DLAFDH,"25"
"YUXZJL","FPVDYB,"27"
"KMTZYL","TWDZMV,"25"
"FLIJBW","AECLWV,"20"
"COXRJA","APBKGB,"19"
"ECQPTQ","XBDXHB,"21"
"BPDOEN","QEUHKZ,"25"
"ABCMLY","QWYOTV,"23"
"OAODEN","QWYOTV,"23"
"LJBNXD","IBQGOQ,"21"
"XOJFSC","OHHHCO,"25"
"RUQTEH","PIHJUG,"25"
"TZECVL","VCWBZM,"22"
"LXSJQJ","HTXZDY,"27"
"SAINHY","ZQBMHN,"21"
"CSFJHQ","GEZNNI,"34"
"WBSUDB","IBQGOQ,"21"
"BVBAGT","QWYOTV,"23"
"NLCQJA","OSNAKW,"23"
"LRTKFZ","IBQGOQ,"21"
"ZQZYUA","CJISFP,"28"
"NAARZC","VCWBZM,"22"
"ZRBBOC","KKCBYR,"33"
"YQGZMT","UQYQTO,"23"
"CXWGJZ","OSNAKW,"23"
"YRDFOJ","AGZJRL,"28"
"IXTWAD","KCLJNC,"24"
"KIDDWS","LMAVZM,"32"
"WSNEVB","VCWBZM,"22"
"ETKKXM","QWYOTV,"23"
"ASXMWX","VCWBZM,"22"
"STWVKQ","OHHHCO,"25"
"QZGHTX","DAEOBR,"21"
"WRUJCA","IBQGOQ,"21"
"QIOCTU","VZJMDG,"26"
"ODLWYQ","EQQHIG,"19"
"HAKGMK","WPWLVM,"29"
"CDRDCG","AAMHCL,"20"
"SJHKHH","SZONVH,"21"
"RFADCM","AGMXUQ,"27"
"YGNWKE","VGEVKV,"25"
"MKJYHS","QZGPOJ,"45"
"XODDHT","AZJTJR,"22"
"RKLZII","KJXEPP,"26"
"MNXKLL","GPIVOL,"29"
"PNHSPQ","IBQGOQ,"21"
"ADSBZL","OPCTXN,"30"
"THPKQI","URJKOX,"19"
"AXNNMB","QWYOTV,"23"
"PWVDGA","CUPZTQ,"27"
"QMGGDS","RTWZDL,"23"
"XLXUYU","VQCZHT,"30"
"MAMWAQ","HBVUXI,"30"
"UFMHME","AGZJRL,"28"
"SSZDEW","HTXZDY,"27"
"FTUAPH","KCUYCY,"29"
"UATXOS","IBQGOQ,"21"
"YAKYDU","GJRBCF,"30"
"XWNHGI","PIHJUG,"25"
"ZVRBHL","OSNAKW,"23"
"HPMDRG","NFGVID,"31"
"BJSETQ","VTOBES,"27"
"NJLGKP","BVALQU,"26"
"XJPITX","AGZJRL,"28"
"RQECNL","SCOZOG,"24"
"XPWLBC","IBQGOQ,"21"
"HBIMYI","BMSDBE,"36"
"KMEFMG","FHHCDC,"37"
"XOHFPY","LZHEVT,"21"
"ABPGWF","HBVUXI,"30"
"VZUTMA","WXXTDX,"31"
"PPQXDD","IBQGOQ,"21"
"PJZZIB","XONWLM,"26"
"VULQZS","HQNGIU,"23"
"GNSJMM","VCWBZM,"22"
"WMWWOF","HQFPSM,"22"
"QNEUWJ","ZQBMHN,"21"
"GPTBNH","KHUVDD,"36"
"MUQUAX","KZQMRX,"27"
"MNQTBC","GJRBCF,"30"
"NOPMDE","XVGSUK,"31"
"VJHVRX","SYOPAJ,"21"
"RZUMOE","ECWPWX,"28"
"EKBTWB","KVECTU,"34"
"HAJVPA","JQZPEH,"24"
"ZUIIVQ","JTUBCC,"19"
"TQFVBU","IBQGOQ,"21"
"OGUZHK","BIUYJN,"21"
"WDDOYB","TWDZMV,"25"
"QWXMUX","MZHHQC,"29"
"COIUYU","RWWHHO,"21"
"SERTOR","BCZZEC,"31"
"MXQUBF","SYOPAJ,"21"
"CXKGDN","VBXMJC,"23"
"SYGDYU","IBQGOQ,"21"
"DWQXFD","ALRIHF,"25"
"ONHKXG","HZZHYX,"24"
"LOAQCM","XONWLM,"26"
"XRFPYJ","SXKNBE,"26"
"UINFAW","YONKEE,"23"
"TUOLDE","IGELSU,"23"
"PMNCBB","PIHJUG,"25"
"ICKDGR","IONTQH,"25"
"EWNWGI","QCCLNE,"27"
"SLEJTD","XPYJMI,"37"
"YGINVH","OQALBK,"25"
"PKHBGD","IBQGOQ,"21"
"QIBDNJ","CEZAMA,"28"
"XQPLXL","IBQGOQ,"21"
"QFQDQJ","HNCBSO,"21"
"NEOXBY","HOMVOR,"20"
"WTEPVI","IBQGOQ,"21"
"AVMGIV","JTQIXU,"35"
"GQBHHK","HXYRCE,"24"
"TOPEEU","IBQGOQ,"21"
"CDYHPS","IBQGOQ,"21"
"EIEMAE","APVZKW,"35"
"RAENON","XONWLM,"26"
"KPRAIG","GEZNNI,"34"
"JIFYJD","HSKIGZ,"26"
"EFDFPR","EQQHIG,"19"
"YNTIDJ","YPXTCS,"29"
"RRIJLL","ZOPZTN,"43"
"URGAPD","QYBKJU,"28"
"EGXKTR","BHMFFN,"30"
"CGXCSP","SRTYVA,"34"
"FLYSCG","QTGTRQ,"27"
"GSIWVH","YONKEE,"23"
"YSUUXY","IBQGOQ,"21"
"NEQSTB","LIFJZQ,"22"
"SVSCMY","VBXMJC,"23"
"VSPPTJ","OJNMAB,"29"
"CQFPSU","ZGPOTY,"48"
"EURYIL","QZGPOJ,"45"
"XIKWNF","IAOXIT,"29"
"TQTXYH","IBQGOQ,"21"
"DWRCWO","GWIIYY,"31"
"HETEXH","KZQMRX,"27"
"RDMWCZ","PWWERW,"51"
"LDBTBJ","BIUYJN,"21"
"XKCJJE","SPWVLS,"25"
"TVSOIA","MWHINB,"31"
"HQIJUD","SZONVH,"21"
"WFKLPO","URJKOX,"19"
"RMPESP","GOBPIG,"20"
"PUSXIJ","IBQGOQ,"21"
"KZFVVU","IBQGOQ,"21"
"TRBICK","HOMVOR,"20"
"JNFBCQ","CWDUBJ,"19"
"EJTEBL","LIBMUQ,"24"
"TOACMA","TWAFTI,"26"
"HBJDKH","NAYFSY,"37"
"BUQNUY","LWXBLH,"25"
"KQAOAG","MHFZTU,"24"
"VYRJOI","XONWLM,"26"
"NZKUXH","UYUGVN,"22"
"ZZMQPU","IBQGOQ,"21"
"AIZRDL","WEPYNP,"21"
"OPAFCJ","AECLWV,"20"
"ENVXCL","RGVWRL,"27"
"RAYNGL","ZKKECB,"27"
"CXJOFA","CFEYAH,"20"
"DUZIOJ","XVGSUK,"31"
"PFCOQQ","IBQGOQ,"21"
"VFSEBD","IBQGOQ,"21"
"WSNLCD","OJNMAB,"29"
"YPZUAH","AGZJRL,"28"
"JNFLYB","VZJMDG,"26"
"QNGUPM","PASKRO,"28"
"JJWLFV","KJXEPP,"26"
"OWAJUA","PIHJUG,"25"
"BZXHFR","ZQBMHN,"21"
"QQRQPS","GEZNNI,"34"
"TRLBKS","IBQGOQ,"21"
"DHNJHT","PRKQTM,"22"
"ZLGLDW","SYOPAJ,"21"
"NYXPYW","XONWLM,"26"
"BRPPQG","ACXDGL,"26"
"XIGUDX","OQALBK,"25"
"JVSIOQ","VBXMJC,"23"
"UBCMQX","WPWLVM,"29"
"EQPOBA","QXCEHR,"28"
"ZUDFVW","BFDARC,"40"
"DTYDWI","IBQGOQ,"21"
"TPNSQI","URJKOX,"19"
"VJCGKY","IBQGOQ,"21"
"TTLCTD","NHQEMG,"25"
"SKVRFO","IBQGOQ,"21"
"IXADRX","URJKOX,"19"
"VEUTDW","SYOPAJ,"21"
"XUHVSV","KKCBYR,"33"
"YFUNUA","ULEVIS,"30"
"TYHFZJ","MWYBBL,"23"
"OWMBTG","NSXHFN,"24"
"CEVFYE","OHADAR,"20"
"PVYKMF","IBQGOQ,"21"
"SFLDZW","VBXMJC,"23"
"TMAUOH","VTOBES,"27"
"KJTESE","TFYWPI,"24"
"ENTTPZ","QNUPVB,"45"
"YVRQNI","IBQGOQ,"21"
"ELDQLU","DJTKAE,"48"
"CVPHPS","GEZNNI,"34"
"OTAOHD","ZTNPLB,"25"
"TMLWZO","TTTGQS,"24"
"SQTJIA","ECNQRO,"19"
"ZARBTT","PIHJUG,"25"
"JTCKBF","SXKNBE,"26"
"OQBGFK","TFYFVL,"32"
"TNKVVF","CYUYDR,"28"
"CNWNFP","VCWBZM,"22"
"HMNLTG","ECNQRO,"19"
"MWVKPK","KQUIXQ,"31"
"EGFMTH","NKQUMA,"50"
"LRFHMH","AJCZWN,"23"
"ACFIDZ","KFHKMB,"24"
"MQLZAU","GMZEQQ,"34"
"IALXNV","ZTAFFB,"32"
"FTPHOC","ZNTNAH,"21"
"ZZFACR","SYOPAJ,"21"
"QVOXEA","OSNAKW,"23"
"JMIFMW","ZQNGPA,"26"
"NJIEID","JYMFMA,"22"
"YQGJQX","ZXAGSY,"22"
"SYORFF","JPDPGO,"23"
"RMJJWH","HYGREC,"79"
"NHQQVH","NFGVID,"31"
"COZVKT","DJVXQI,"27"
"ASBVHU","DABOVU,"24"
"TVHRUK","AHNYUM,"24"
"MSJGPE","GMZEQQ,"34"
"HEISHJ","JTUBCC,"19"
"ENCZAL","ZZWGQV,"21"
"EIKEMV","PIHJUG,"25"
"JQEPTQ","IYOKOF,"39"
"CYJGKC","HDPLKN,"25"
"GUUVPO","SYOPAJ,"21"
"WQLUDG","OPCTXN,"30"
"YSMQAZ","IBQGOQ,"21"
"CTVQDQ","QWYOTV,"23"
"JRTMSE","IBQGOQ,"21"
"IPXDQD","VBXMJC,"23"
"BZVKNR","TJPGDD,"24"
"GKNTGC","KCUYCY,"29"
"AQFRUH","QNUPVB,"45"
"MOJOVG","HJMORY,"25"
"WIKYYD","HBCKTB,"20"
"PZKLJT","LMAVZM,"32"
"MTDJTK","ZXPSEP,"22"
"GGZHCO","OSNAKW,"23"
"IORCDK","UISDWS,"30"
"MAUFXE","TWDZMV,"25"
"JBGQBB","XONWLM,"26"
"RZKUZE","WRAXYJ,"25"
"FLDSDN","XWUOYP,"25"
"YZXIQT","IONTQH,"25"
"DATRTC","IBQGOQ,"21"
"WCGODL","MWYBBL,"23"
"HCJAMW","EGOIIG,"20"
"LIWZLN","HZZHYX,"24"
"UXCKSW","VCWBZM,"22"
"XMJJDD","KCUYCY,"29"
"ZELFYO","MOLEDQ,"21"
"DREVZU","IBQGOQ,"21"
"GTSNCH","HTXZDY,"27"
"VUCFCL","QWYOTV,"23"
"WEOTWT","IBQGOQ,"21"
"UIUSHA","ABXBXF,"32"
"UBYNFV","GWIIYY,"31"
"CMENFW","IBQGOQ,"21"
"PODFOO","CYUYDR,"28"
"YCQTLU","CWDUBJ,"19"
"JFZEKJ","VCWBZM,"22"
"QYSVCC","YYSIVM,"25"
"NIANCB","UBMZTX,"24"
"GHLSST","CCUEEX,"20"
"IEJYEZ","HOMVOR,"20"
"XKBXZJ","MJWSOT,"21"
"UHDLEH","VQCZHT,"30"
"ZIOSYB","OQALBK,"25"
"UNAZEC","IONTQH,"25"
"IURPWA","IFSIOC,"39"
"QYICEY","CYUYDR,"28"
"AMKQEW","IBQGOQ,"21"
"AKWUVP","ZHKKAU,"24"
"AMANQO","QYBKJU,"28"
"CMBSDO","CFEYAH,"20"
"AUEEAP","MGLNDJ,"23"
"OGEWQD","BEICAO,"23"
"ZKVIIY","QYBKJU,"28"
"YKIQJP","IBQGOQ,"21"
"HETNUN","IBQGOQ,"21"
"AOCXLS","QWYOTV,"23"
"TKPPYK","JTUBCC,"19"
"DVEAIQ","ZQBMHN,"21"
"QPXQON","IBQGOQ,"21"
"BRFVUF","ZXNFZA,"25"
"SIHGYQ","THDIJM,"24"
"GPSVUS","MZYPNO,"31"
"IUWSXL","IBQGOQ,"21"
"EKYKKP","MVIANU,"27"
"YLJNTF","IBQGOQ,"21"
"GKKESB","HTXZDY,"27"
"ABRDBF","URJKOX,"19"
"TEXUPF","CUPZTQ,"27"
"ALOOBK","MGAGHZ,"28"
"EPRTIV","LYKYQN,"22"
"ISYFNK","OVVCAR,"30"
"KEBSCM","RFOFKJ,"28"
"SPTDAY","NANBUB,"22"
"UDZEVO","NAYFSY,"37"
"CHZCHS","IBQGOQ,"21"
"RDVMGE","MGDXDK,"21"
"FCXGMX","APBKGB,"19"
"URPWXT","RNEFGR,"22"
"WIENKV","APBKGB,"19"
"CZGASS","IBQGOQ,"21"
"GLNRNB","BVALQU,"26"
"QWVDFV","AGZJRL,"28"
"HGDHDN","PIHJUG,"25"
"JVHQTZ","IBQGOQ,"21"
"LTLVJH","IBQGOQ,"21"
"BISVYS","VCWBZM,"22"
"WFLLNL","BZHAJS,"26"
"KSCCYX","HAXWYI,"30"
"VZYIAL","GZQPKU,"22"
"BQPRPG","WPWLVM,"29"
"RXEYXT","HDGTRY,"20"
"AOIUHR","GFGMLR,"25"
"VAGFFK","ZTYISV,"28"
"PUHZCG","HZZHYX,"24"
"AEHSIW","EFRJYW,"44"
"KOCSAX","OSNAKW,"23"
"XXBLXY","AOVTWP,"23"
"ZCHVQR","SYOPAJ,"21"
"VYBNSR","ZTYISV,"28"
"VFQATA","MZQJLO,"24"
"DATTYD","QWYOTV,"23"
"PTIYKW","RPLPLU,"29"
"VMJTWA","HQFPSM,"22"
"XMHBXN","HZZHYX,"24"
"GEKOZB","JTUBCC,"19"
"EXOIAN","RGVWRL,"27"
"AWOWED","RCMSKD,"20"
"KDZPZN","GJRBCF,"30"
"IDVKBE","NAYFSY,"37"
"SWOOYH","IONTQH,"25"
"KFAYGD","AGZJRL,"28"
"GGNWSI","YPXTCS,"29"
"CTTVVN","APBKGB,"19"
"XXYSXU","VCWBZM,"22"
"VKVBDS","SCOZOG,"24"
"KRYMSA","VHHPYP,"22"
"AHOUXN","HZZHYX,"24"
"RVXDQU","IBQGOQ,"21"
"OVQPRT","PASKRO,"28"
"IRKGQA","XISFDI,"30"
"WJDRZZ","JTQIXU,"35"
"ZVSKXT","KKCBYR,"33"
"HMJBCC","ZPGQLB,"37"
"JMCKFM","GJRBCF,"30"
"EAFSED","TFYWPI,"24"
"PLYAKY","VTOBES,"27"
"HCLJQT","IBQGOQ,"21"
"TRXAKZ","LFTZEY,"28"
"MPATLV","LPGQVO,"21"
"HYXUSP","RTWZDL,"23"
"BBXURG","ZQBMHN,"21"
"TNXDIR","YGJRZI,"26"
"YKCJWO","IBQGOQ,"21"
"HLWJTB","VCWBZM,"22"
"ZNEDPK","JPDPGO,"23"
"FDRIMQ","IBQGOQ,"21"
"VSTXGB","IBQGOQ,"21"
"WCFAOD","RJDAKZ,"23"
"VGVXMG","PIHJUG,"25"
"DSZIAV","JZNXLW,"22"
"NDGJJN","IBQGOQ,"21"
"OVEGLQ","ZGRYWE,"27"
"GTLHMU","KZQMRX,"27"
"XTOQHS","HQFPSM,"22"
"WVEJWP","VBXMJC,"23"
"HLHWPO","VSQRTI,"28"
"JXEEPB","IBQGOQ,"21"
"IANPTI","FRLRZH,"29"
"SVWMMM","IBQGOQ,"21"
"GACDUU","AGZJRL,"28"
"NTAADD","CVGYMW,"27"
"YFACWB","CYUYDR,"28"
"CWRCTB","ZGQQUA,"23"
"MXTVNS","ZQBMHN,"21"
"UESZLQ","IBQGOQ,"21"
"NPLMEZ","QEUHKZ,"25"
"AYCLGV","KKCBYR,"33"
"OZAEYP","AGZJRL,"28"
"LGIJJZ","OJNMAB,"29"
"DQLRRE","OPCTXN,"30"
"IHLZMT","BCZZEC,"31"
"XCOFID","IBQGOQ,"21"
"POTJBQ","IBQGOQ,"21"
"VXXPYV","VCWBZM,"22"
"JQBERD","FFZZUQ,"27"
"BERBGO","RTWZDL,"23"
"GKOTIH","OSNAKW,"23"
"INALTP","VCWBZM,"22"
"EYUGPJ","PIHJUG,"25"
"SROTJU","GWIIYY,"31"
"IOVLKV","KKCBYR,"33"
"ETWTRP","IBQGOQ,"21"
"KQRHCO","BHMFFN,"30"
"UIIPHG","LKTINV,"24"
"OAGNPN","SYOPAJ,"21"
"JJOIGJ","WCSXXP,"21"
"LTPOED","TFYWPI,"24"
"WXQKWY","KKCBYR,"33"
"PPQWLN","MPFWMU,"25"
"ZIWJTG","GEZNNI,"34"
"KICQMQ","IAAXOL,"24"
"SXTXAS","NGTUJX,"21"
"LPERXU","VBXMJC,"23"
"UHSFWV","AECLWV,"20"
"FIMBEO","CUPZTQ,"27"
"HHHQAN","IBQGOQ,"21"
"BJQJTS","GEZNNI,"34"
"BOVNKV","AGZJRL,"28"
"JOJDNI","GMZEQQ,"34"
"ANGTZU","KKCBYR,"33"
"SHVOJS","IBQGOQ,"21"
"RTFUTC","HRQNWX,"27"
"FPOQMN","IBQGOQ,"21"
"VVYRXV","SYOPAJ,"21"
"JZUMDU","HQFPSM,"22"
"MPBGZM","NHQEMG,"25"
"XVUZAE","IBQGOQ,"21"
"YVJEGQ","BCZZEC,"31"
"SPCLOD","XONWLM,"26"
"PPOGFA","ZINFXK,"25"
"PGYREY","ZTYISV,"28"
"ILXKXH","AZJTJR,"22"
"TNUIYS","UDQVPV,"22"
"TAOLRF","IBQGOQ,"21"
"VBYWYS","QYBKJU,"28"
"BPAQBO","QTGTRQ,"27"
"NITDDW","SYERSC,"20"
"LMIRMP","JFGXZU,"23"
"VUBGNP","VBXNZN,"22"
"EGOVFE","ECNQRO,"19"
"HUXKIL","GOBPIG,"20"
"QGMRPT","YPXTCS,"29"
"SRQQKG","ZQBMHN,"21"
"PCYVTE","KKCBYR,"33"
"DVORDH","MOKODQ,"22"
"EBEYIK","WPWLVM,"29"
"OYDDRK","LKTINV,"24"
"FWMHXI","YONKEE,"23"
"PVKLZG","QDUDRB,"23"
"AJMEDB","IBQGOQ,"21"
"HYLIMD","RWWHHO,"21"
"MBPRUK","JILYWQ,"23"
"GBSAFT","VMZRIH,"22"
"MZHRRV","MOLEDQ,"21"
"PJTTGJ","PIHJUG,"25"
"JIXBLK","AJSECG,"20"
"EGIPRK","GAFJDN,"23"
"RVKYCP","VBXMJC,"23"
"CDVMXX","IBQGOQ,"21"
"HJPRGU","GYOGYX,"21"
"UHACVV","KHFUTO,"24"
"IIABOC","RHXCDG,"31"
"XDEJMJ","SBUUZM,"21"
"BFLQCQ","ZNTNAH,"21"
"CYRJDL","VMOYCV,"50"
"HYUCJP","HZZHYX,"24"
"DZOLHI","ZGPOTY,"48"
"ONFGBC","BHMFFN,"30"
"ONZLNQ","IWPTYL,"25"
"TBOSXU","OSNAKW,"23"
"OEDLIX","OAFCSJ,"26"
"WJKKQK","ZGPOTY,"48"
"TVHLUE","IONTQH,"25"
"ASLTWZ","KGKPYX,"22"
"IGDSZI","ZQBMHN,"21"
"PLBHLG","FHHCDC,"37"
"BRQLVU","GAKBLY,"20"
"MGDTSO","AGZJRL,"28"
"LBXLWS","IBQGOQ,"21"
"UTZHTT","OSNAKW,"23"
"JPWJOY","REHGTF,"28"
"PHRSRN","TYEBBH,"22"
"UVIOQS","KKCBYR,"33"
"YCELBS","PIHJUG,"25"
"ULKIJM","SYOPAJ,"21"
"SDFFAO","GOBPIG,"20"
"ADSPZH","JTUBCC,"19"
"UEHEVX","QWYOTV,"23"
"RXXSAQ","AGZJRL,"28"
"BUFAGF","KKCBYR,"33"
"LNLAGW","KZQMRX,"27"
"IEIREE","SYOPAJ,"21"
"RUGDGQ","XVGSUK,"31"
"EFKFSY","VBXMJC,"23"
"UIJJEN","PIHJUG,"25"
"JOARLS","ISQXTL,"39"
"WIPCFA","ZGPOTY,"48"
"MKCGKX","KHFUTO,"24"
"JLAMEY","XONWLM,"26"
"UYIMSN","CUPZTQ,"27"
"MACMJE","URJKOX,"19"
"GHXHAH","RHXCDG,"31"
"UQAMYB","YEFRAX,"26"
"LNQIKI","ECNQRO,"19"
"DRAJLC","OSNAKW,"23"
"LHWIYT","KKCBYR,"33"
"DHJJJW","UOFBMT,"37"
"CBGPFW","GJRBCF,"30"
"XCHXBT","AGMXUQ,"27"
"VCEEDW","VMFSAB,"28"
"OXVRFA","ALUULS,"47"
"SQVLBR","BHMFFN,"30"
"RWQJDS","VCWBZM,"22"
"QEUCKF","MZHHQC,"29"
"DRSZZT","PASKRO,"28"
"AUDPFC","WZAWDI,"19"
"RFUPET","ZGRYWE,"27"
"QITFOQ","JTUBCC,"19"
"XBNHRA","ZNTNAH,"21"
"UTGEJE","VCWBZM,"22"
"WHQYJL","URJKOX,"19"
"IGZNCI","HNCBSO,"21"
"UIIYVW","QWYOTV,"23"
"QIPVBY","GOBPIG,"20"
"GCWCVI","SUJYOQ,"32"
"ZOSUIB","UYUGVN,"22"
"VFKSML","IBQGOQ,"21"
"QBAWZE","ZXPSEP,"22"
"YFGZNR","KHFUTO,"24"
"AUQYOO","GEZNNI,"34"
"SAEXDE","NANBUB,"22"
"ECLPBX","PIHJUG,"25"
"HMFFIK","FOPDAH,"22"
"QBBEGB","EVUXSO,"21"
"UBUGKM","XLQVJJ,"34"
"XHEWTS","IBQGOQ,"21"
"EDERTG","ZGPOTY,"48"
"ZCUVSM","SYOPAJ,"21"
"MJZPUH","SYOPAJ,"21"
"SRDSVR","APBKGB,"19"
"LMPYMU","XLQVJJ,"34"
"EMPWWR","XVGSUK,"31"
"GNBWFB","GWVYUU,"49"
"XZSYUG","DLAFDH,"25"
"OSMCPZ","ZZVPGD,"23"
"RITTYN","BOFVVJ,"28"
"MFLEFS","UBMZTX,"24"
"UAQTQY","GOBPIG,"20"
"MSSZKU","ULEVIS,"30"
"EIPUOI","KJXEPP,"26"
"SEDBOB","LIBMUQ,"24"
"VEMLZX","PVWICZ,"27"
"DFNBWQ","ZKKECB,"27"
"ADDPDH","IBQGOQ,"21"
"PWBWNN","OJNMAB,"29"
"EPQNRU","AOVTWP,"23"
"ATZNGX","GMZEQQ,"34"
"BZEVKE","SBETNW,"32"
"ECKIBT","HJMORY,"25"
"VMEXMY","PVWICZ,"27"
"TTRBLP","SVQYUZ,"25"
"WRDLOS","BLXQQF,"21"
"VNETMW","HOMVOR,"20"
"CDWGNA","YAVZTM,"23"
"IJTZEC","EJSMAT,"23"
"HYJOMC","PVWICZ,"27"
"JNQMUT","NUZWRK,"20"
"KMXTIA","IBQGOQ,"21"
"FLXQCT","IBQGOQ,"21"
"OFCDMN","SXKNBE,"26"
"SFTUZV","GEZNNI,"34"
"DWZHIR","OQALBK,"25"
"TWPHOA","AGZJRL,"28"
"IFTFIX","EYILUL,"20"
"JBWBCX","JTUBCC,"19"
"MFUQUE","AGZJRL,"28"
"QZTGSH","IBQGOQ,"21"
"GCWDZG","MWYBBL,"23"
"ZBZZBG","MHFZTU,"24"
"HPKPAO","SYOPAJ,"21"
"NSGAVW","IBQGOQ,"21"
"IFSZEM","IBQGOQ,"21"
"VKWOBO","VCWBZM,"22"
"FBOTJF","KHFUTO,"24"
"MHDVZX","ASFRHW,"35"
"WCRVDO","XVGSUK,"31"
"LCQWKV","JTUBCC,"19"
"ANTOOU","RLLUMN,"29"
"QUHLIG","YPHLSP,"27"
"ICBLEP","QDZDPL,"34"
"YWNBRT","IKODSL,"32"
"CTYVIQ","OTYMHH,"37"
"DABGOI","HZZIRB,"31"
"RIHQPW","WGMYVV,"21"
"HIBCAX","BHMFFN,"30"
"NZGFEY","TFYWPI,"24"
"VVQITG","URJKOX,"19"
"BDAFEH","JMQDXF,"28"
"OSCMTW","WEPYNP,"21"
"JCTZIE","ZQBMHN,"21"
"CUCBKX","GOBPIG,"20"
"LAEZVY","HQFPSM,"22"
