"OrderID","BuyerID","Age"
"VIKSIT","TALGPK,"27"
"LVWZLF","CVMRBL,"27"
"UCZXPM","BBJNNE,"19"
"RGZHGG","MAONFV,"19"
"IBDEEA","KNOWBN,"55"
"FEGHUW","OZETAG,"27"
"VUEWAQ","YTMICY,"19"
"LGCNNM","NUIZAR,"24"
"YLEFJP","CXDOOF,"24"
"JQKPJI","AZDLNR,"25"
"JSSJUW","UVEJNY,"21"
"BFVABA","YWDOHQ,"46"
"JVJMCU","RFXWNZ,"40"
"VFZLSP","CLLGZZ,"37"
"MRXWCG","VZSBHK,"29"
"UFCZWR","DCZQLB,"47"
"DSBEPZ","JRCEJL,"29"
"NGQYKF","FVWKAF,"21"
"ZRAQKH","CEHUBX,"41"
"RBOBBU","KTZLYX,"19"
"ORBKVE","KWRGCM,"21"
"FULPFM","OJFIKC,"20"
"YPDNBB","DCNQSA,"24"
"LZRWAX","WGOPUI,"26"
"JLVLXV","IJXYTR,"22"
"ZENKZL","IHJLCM,"27"
"LPFRFB","SDJUSQ,"37"
"OTYBSX","LSZWFC,"24"
"ALZCED","KLSBDS,"24"
"HMIBDM","YAUDHT,"54"
"OOBQUQ","CBJAQI,"30"
"EZHUNH","CVEVNC,"23"
"IDBKKT","LMUDVB,"26"
"QIJCCN","KEXTVT,"58"
"XVZIUO","BTFBMY,"25"
"WAIXXW","IZWEAC,"24"
"DQGHMD","DOMOIA,"33"
"BCVUNB","JYWSPD,"19"
"CDXPBV","QJKXHC,"22"
"XVAEWH","SYFSDC,"22"
"MNPEUZ","NWLQUH,"41"
"IERTJO","UNCKLN,"21"
"MPGWHZ","UXMIGM,"39"
"WODRLE","BHHQQN,"23"
"DZUHNY","OUFQYK,"29"
"EAWZGZ","GNXOVM,"26"
"LYIIFL","WURIFG,"29"
"OAIWWC","RYTSQT,"43"
"GHNWLN","ODXLTT,"23"
"NRERXL","AKSUKB,"23"
"HWFXJE","OWVSJW,"42"
"ENMSAN","TOWEHM,"26"
"ICMCCW","IDACXP,"22"
"IVWBJA","VYWJAQ,"21"
"ZPRTHL","EMBMBY,"24"
"ZACDDN","IKUFHR,"23"
"DCCPMU","XSVAQZ,"22"
"QZKWVZ","QYDRYC,"25"
"FRBXDF","WYXXKE,"26"
"OPSNSA","NDOBSB,"21"
"EHAFJV","FIHCKN,"28"
"OAAQTA","YPTZAU,"20"
"FMKMYK","QKJLKP,"23"
"JCTRXZ","JPIYVJ,"22"
"KFBZPJ","HDCAWG,"24"
"XQZZLV","OXQAWX,"26"
"ITXXYA","TJZJHL,"27"
"IFCADR","JWZPZO,"24"
"WYDFWS","GZPBVD,"32"
"CLDSDO","UFKMJD,"28"
"EUEWOZ","ZLXCJU,"29"
"COJVNE","JLVLFD,"33"
"NMARMJ","BVHZIB,"23"
"SXBTFI","GURGSH,"39"
"WVBKKO","EATYQO,"24"
"KLHLFD","FXFQKX,"22"
"ETPTKE","GWFYBD,"21"
"TXYODI","WSGAWG,"42"
"XJGGZW","WOOMQJ,"24"
"JVARSK","SKAXMC,"52"
"KDXXNZ","UNTXPT,"18"
"EYYMXW","WBMLJV,"23"
"GWULKL","HGROCX,"25"
"IUYYBG","IXRNLJ,"32"
"TJAZWX","YNCEMM,"40"
"WEQCAF","PXPCAG,"47"
"HAKMIZ","MYJUHP,"40"
"WBBHED","AIDNQH,"31"
"CKSKFJ","OMMSZY,"21"
"AWLMEN","HSKRQP,"27"
"UJUGTK","ATSLTG,"25"
"DYSFMZ","DAVRHV,"20"
"XMGGOU","OYZJZN,"33"
"PCZMUU","VEQSAK,"24"
"IBATKI","SUHIWB,"25"
"MBIVLJ","PEWTAG,"33"
"OOXBSB","EMJOJZ,"41"
"ZSRAPG","FUGEDJ,"39"
"PHWBRX","QAIHEQ,"25"
"FAAGET","HMUEVV,"43"
"IJEQVK","DWVDJZ,"23"
"EFAABO","LLLJBY,"24"
"ZWVBIQ","GLDREG,"24"
"YWHSVF","NVMQNW,"30"
"ACQYZI","VINNAL,"24"
"TJPFWN","IIGCQE,"25"
"AVTLHZ","THKIWI,"25"
"DVBPML","SCTPLN,"28"
"RSDDAI","HXSQID,"19"
"JFMHGY","MGIBTI,"20"
"XLCOAR","QNMQPO,"25"
"TMZOUW","GDUORQ,"29"
"YUQNBY","EEFRKZ,"29"
"PBJRNU","HEWMET,"29"
"IHDIZI","FTILIT,"19"
"VTAMEP","SXQYXK,"36"
"RUNZRA","OSMOPZ,"29"
"GBCWBQ","WEJBSA,"23"
"RZODJI","NRINUF,"23"
"CTXBNN","XBDFQN,"23"
"ZVNNVU","YNVSLV,"24"
"KZYVKV","VOYEYC,"30"
"ZLXMMZ","FZQLHL,"26"
"UFJTAD","NUKJDP,"47"
"VXIWBH","NHDOFA,"44"
"FOLBSP","UVWFNH,"27"
"NAUSMZ","VIFTJT,"19"
"TFPJUG","FVISIP,"37"
"CFYJPC","RUTKFB,"28"
"HUXMOB","LDUPJP,"25"
"YSQEGY","PNPFPN,"27"
"UKRBFX","JFYXHQ,"28"
"DSWRCG","DENGLA,"31"
"YWGIBU","MOHHDK,"33"
"SVQBJX","YPNWYO,"27"
"NVYPJK","OHAAUM,"37"
"ABJLDQ","HFVJQF,"23"
"FXFIFJ","MLTNST,"41"
"HOEVRJ","ZJLCRZ,"33"
"OLYIJH","OBLPYH,"25"
"EYMIXE","AIQPUX,"20"
"HCCDGY","NZJSWS,"25"
"QBKUGN","HPHQKD,"20"
"QBMPWD","VQCFRN,"40"
"ZLVRMB","NBMFNN,"22"
"QCWJZW","QACZZP,"25"
"QPBJUC","LNFIIO,"23"
"SVHXXM","QZHSQY,"29"
"LHGPRI","HDGKWB,"29"
"TMQAEX","ZWHFLF,"25"
"QFRBWO","HSOAJJ,"20"
"XEEWLX","VIHSRS,"31"
"QIAQND","LAFACW,"22"
"JUBZOP","ZMQEVF,"46"
"HOMODO","ZHJFKL,"30"
"ZAHZTU","NGQSHU,"25"
"WTEURC","TKNCAQ,"29"
"EXHAOZ","LOCJYX,"20"
"YULCYK","UQQDXA,"28"
"NYXRJN","UVOLHB,"28"
"WWDJAM","OMIDEE,"44"
"EALONX","ZNZKHT,"26"
"YQGDWM","VZSBHK,"29"
"QERCVG","QGVLIV,"30"
"XYKGQV","LRZCAJ,"24"
"YOWZSJ","WLMWPN,"20"
"ZFAMQW","OIRFMZ,"19"
"FZMUMZ","KQFIBN,"47"
"IZVNEV","NVDZNS,"26"
"HUIVPE","CQPADG,"21"
"GFEQZL","KLCRFD,"34"
"ELBUAZ","HUXJRJ,"31"
"ZMNVVN","EKHEOS,"25"
"JBUYDO","YTSOSZ,"20"
"MLTCXB","YWFSMQ,"59"
"FUBNAH","VOCHRV,"28"
"VRSYGU","MVAZHA,"26"
"CIVXHA","UVSPZH,"29"
"OHNZHI","GNXOVM,"26"
"VBKOGI","AUVSJW,"35"
"BHGNEI","VUBWOG,"28"
"MWFRSO","PPJCYC,"25"
"DNTFZF","BQLYYJ,"24"
"OCFAYV","WHGLGC,"21"
"KSZREE","CBFYAI,"27"
"YJGDTP","DXDXVM,"19"
"SLFPPA","KTTDLN,"29"
"FRAQAF","ZEZSXT,"23"
"ZWBKTH","BYDMOT,"34"
"QSCTSX","LLEQUD,"54"
"KPQMVL","TCAVSI,"28"
"GIXVKJ","JZOIUV,"54"
"OZUHNU","ADIFQH,"28"
"RKSKNQ","OTNMPH,"33"
"BXXPJO","FVIYGD,"24"
"OFMHNA","SQACEG,"22"
"FULLZA","PFQAHW,"19"
"AASDOL","NTCQPZ,"22"
"ANKCWA","JOGKZY,"31"
"EQZXZU","TQGKNE,"51"
"ONDIXB","OAAYNX,"34"
"WFWCEQ","JFNPFQ,"36"
"UHTYLU","WGWLXZ,"26"
"MKUZJN","BUKYNO,"22"
"VERZCG","HABCQM,"26"
"CGLJAU","GKSFPJ,"21"
"MIBJNX","TACXVF,"21"
"HITTZQ","CPFIVT,"25"
"NUICLS","KBSHBA,"22"
"CALYTW","ONPFIX,"20"
"DZTEWV","PHFBKF,"31"
"OXWXAR","RXJXAW,"29"
"NFWBAT","FKVZIG,"20"
"BCIBZE","PKWLSA,"32"
"NRKTHB","APFXGG,"20"
"CXHDBV","SUOTND,"29"
"SZJDOO","YCAHQI,"27"
"ADUNON","SPLCWW,"34"
"SCRYQF","OHFKNV,"36"
"LOFUNM","LFDSTU,"22"
"MBJTCP","QAYHMY,"26"
"GORZAK","NWOBMF,"32"
"GYQVFO","RASOHA,"25"
"OMHFUM","SPMRQJ,"22"
"HVTASW","AAKOIJ,"27"
"KAJPAB","ZGAWYL,"20"
"OQQDNM","SHGXWN,"30"
"COJBBQ","JIOLNW,"38"
"KJLIUQ","CCPYVZ,"26"
"RYJPQQ","KEVLWE,"38"
"QBBNAV","HOULRO,"29"
"CHZNPT","MJHNMH,"19"
"JIQOWI","QCPWQI,"25"
"EUZUWF","XBPGSV,"27"
"PEQZKA","WEGMMR,"24"
"BARWDO","GOXPOK,"50"
"RBPPNK","HZHPTF,"34"
"AHXGVX","RKOFVL,"38"
"FHHKTV","EJYPXF,"33"
"IVOWTW","UHGFEM,"28"
"YZVBNH","BVPRNK,"28"
"JZYMOE","AVJASX,"46"
"HNXJGX","WBMLJV,"23"
"WROCYJ","VEIZMM,"28"
"YSKFVK","TCQNOV,"25"
"VHVEWV","IDZGVE,"19"
"FXDTBG","GLDHQC,"42"
"DKRBJZ","UMGYMU,"19"
"AKPAUD","SNZRWV,"22"
"ALLYBQ","ANRPMR,"38"
"YBWHSC","XFKVZF,"33"
"ZKOMCC","WFQMJM,"24"
"EPTSSJ","WQPCFU,"25"
"YQTUCK","GOHVGW,"21"
"OINZUB","ROAKKC,"29"
"SPFKOK","OCCDVJ,"31"
"YERGJM","HWZFLF,"28"
"XHIOXX","QAXSYU,"19"
"MYXFPC","GSDMDR,"25"
"UTUILO","VSBXND,"28"
"XUYXSD","AYCDQU,"20"
"JARJNP","FBMPYY,"35"
"UHAHHA","YBPRRM,"24"
"MTYBEV","YXMPMU,"28"
"EIKKRR","FHHGOI,"21"
"FVAAMO","DAVJRE,"35"
"SUVNJD","ZWHOMB,"23"
"XMWDER","WRIWOY,"19"
"TNLDZJ","BMRJFZ,"24"
"RPZFZD","AEJHHS,"25"
"LVLSCD","NEFNVN,"27"
"XVGHHA","XUTSBT,"29"
"FNFOPC","XFSHKI,"35"
"IMRUOY","JZAICV,"22"
"RQKRZL","AAVTFA,"24"
"OBUFEC","NOYOIY,"28"
"AZSYIM","EQSPKK,"24"
"CHAJCM","CEKZSC,"26"
"SJCPBS","IOJYIV,"33"
"AXAJAO","NPRCXI,"24"
"LVOSHM","QTSKFL,"24"
"SEXNXD","GLJMNE,"22"
"UOUJTA","SZRQAZ,"25"
"YSBTJT","CNFZFN,"27"
"ELKSFJ","IHVKFS,"24"
"EIUIUA","ZFFXJL,"25"
"RKPFEF","HIFHIP,"24"
"TIRUWX","XAKMVX,"34"
"ZAVIAC","ZGVMAL,"22"
"PBXRCH","BLOOWP,"36"
"JPXRNV","FENGAV,"28"
"ZFXPUM","LYQJTP,"45"
"LEOLRB","FXRVGD,"27"
"ETRTQK","YLZHXI,"26"
"ZGFADN","WPDAHP,"26"
"VGCRWJ","UWFAET,"22"
"TEMQLH","OSPAZX,"28"
"ABWQVT","TCCCDG,"27"
"HTRMDD","YDJBCC,"27"
"HHARMA","ATEGVX,"25"
"ZEOQAV","HOXYMN,"22"
"TXZDAD","MGXVZG,"21"
"WKCSJM","XZERUB,"22"
"QLNMZC","MMSAQU,"28"
"XGWNPX","LJOIZO,"27"
"TDNLNU","ULACMQ,"32"
"SVMMDO","HYFTPY,"24"
"SLZPTP","FJDIMR,"24"
"GLBRQG","VJDKJM,"46"
"LILLPJ","AHAXNS,"27"
"VEFJER","XCWEPW,"22"
"OREXGR","ZCXCVM,"38"
"SRQXIY","PAXTHU,"25"
"CHYLAO","BIZNXW,"31"
"CICXMR","LVZIPQ,"25"
"SSVLYZ","JAEZZQ,"27"
"ZGRDLU","UNHQIU,"25"
"JYSBSI","WYMQUX,"22"
"DUOCKZ","YCAJBX,"28"
"USWCHG","WMTJCZ,"33"
"NUBVIG","TDHXCP,"37"
"QUDQXH","ZIFVUQ,"19"
"KXYJCA","TFGNTE,"29"
"RHCDQX","LOKFHV,"23"
"BKJMEH","DHULQD,"24"
"KHTPXQ","IOKDDY,"29"
"GDJDBO","TSFOJS,"21"
"FHDMTC","CTLKJJ,"23"
"VTACOB","IYLQGJ,"34"
"SRFPBS","IQHESX,"25"
"YRUEIE","XGQJOR,"28"
"WFCCBG","KIORJL,"20"
"KUDBRV","EXJHTK,"20"
"YVFFIM","AFPWXA,"25"
"TBLOWQ","VJPDPN,"27"
"KFARKD","WAYEED,"33"
"GACIUR","EFGXOF,"24"
"TMXZVD","LJQKRF,"24"
"NIESVU","VUEKWP,"28"
"JXHBZN","JDUCDW,"26"
"GPOBSB","AONQCO,"26"
"MNHRNJ","IJMFEP,"49"
"DCCQTD","FSJZSO,"19"
"DCPXMW","NXVLHM,"44"
"IMSXOU","CQUPOQ,"21"
"UQVZFI","GFPWUE,"24"
"LSMZCP","MUCYRC,"33"
"MFSZTB","TQAGZR,"25"
"OXVAFE","ZWJVVH,"21"
"TQSVXN","QRUVLC,"21"
"MOZGCK","YJTJLK,"20"
"ZFJAFN","HJPXVR,"24"
"ASWIVS","RQRZDC,"30"
"NLQVID","AFVHMD,"26"
"ZEHSSO","SVFONM,"25"
"EUZJRG","FSFVVP,"24"
"HSLUVY","YDSEVT,"37"
"AHVFCG","DBQQVV,"22"
"GIJXPE","TAOUKK,"28"
"PRLMKL","QZXDAT,"22"
"HZQVQU","LHZEYD,"25"
"IRNCPD","NQKYFG,"25"
"RULNZF","QJUSXX,"43"
"BKTXAD","YEFTGJ,"26"
"ZKMROP","GSOFVM,"25"
"XWUPPZ","TPVTNE,"28"
"YLVOCF","BINCKF,"21"
"CKQKLB","ERPBIV,"44"
"DPGVLU","BPQOWU,"27"
"MNMBLQ","VOUKRQ,"28"
"SUIZUS","MVAOZH,"27"
"XKSJIO","CXDOOF,"24"
"YLKEXA","LDUTMQ,"36"
"VRZBYM","KRWESW,"24"
"OUCZKA","XNMUDD,"25"
"MUFMUI","KASCCT,"32"
"VXGBHK","JIPZKR,"20"
"MHFBWL","ORKOGI,"25"
"IEMHNP","MOETGW,"19"
"UITPYS","VZSBHK,"29"
"OZPLOA","LDYDNE,"33"
"GLUAJZ","DMGTMN,"25"
"FOJTTD","WGXLML,"36"
"UIZBWF","HHYKEG,"35"
"QCBLWC","SCDCLE,"25"
"KQLLQE","UBNSJT,"49"
"NIEYHO","PFCSOJ,"48"
"HQQIWT","TUNUUQ,"24"
"QDPFWN","UAPZLG,"37"
"BWWUTA","ANRPMR,"38"
"FSYKOJ","TJXXRM,"23"
"LQFJMG","TMKLGO,"25"
"XKOZIU","LHGCFL,"32"
"LRSIWK","CRSGTT,"24"
"BACFTL","GWRBZC,"29"
"BAHLMD","GBKJNF,"21"
"BPJFLW","CGZRMC,"28"
"WFGXTP","NOJIVB,"25"
"SGFKKD","UODAUU,"20"
"CJSJGO","GNANJI,"26"
"DLHAGG","ATBHXU,"26"
"XCPEFZ","RYBKXY,"26"
"PIOKLS","ZHGGWJ,"34"
"BJYSQC","VGLFPZ,"36"
"KBKLTN","WEIQBU,"24"
"MLCJUV","CYYWRT,"34"
"UIRNSR","LPDFYU,"29"
"CMLCAN","LADTRA,"21"
"BTNMXJ","MWASZD,"20"
"LJXTSX","XQHEEF,"22"
"NAAMCK","RUKRUP,"24"
"RCDXES","KHVWBS,"19"
"BMAPHK","UGOAUZ,"23"
"KXQRNM","VVIERW,"33"
"IZTHSC","NXVLHM,"44"
"NMDOCJ","ZQZPJA,"19"
"HCTIVO","IYFGVX,"22"
"TZTYGM","DZUQZT,"21"
"ZHIPCI","RGEPLI,"21"
"PALSKI","VMNDZH,"27"
"CKGURC","XYIUIE,"21"
"JLZYTH","UNTXPT,"18"
"AHRKVH","YLBVHG,"38"
"FZKVOI","YADAXW,"49"
"KIEGUG","LYDBRW,"23"
"KUMMIL","FHBWLZ,"20"
"BZDALJ","DHHSEK,"34"
"OEFYOQ","ROPFCU,"21"
"YMOJYK","UFNRGH,"28"
"XMJQGZ","URVOCX,"40"
"XUBSZK","OHTLAK,"20"
"OBDBJQ","JAGCEB,"42"
"SOULJY","KWEHLO,"23"
"JPVQKW","WUKQRK,"22"
"CXECMF","QERWPF,"21"
"NPZBNQ","TTHZPW,"26"
"TESHFX","ETLCHT,"37"
"CEWKHE","AZYPZB,"34"
"BSQAJP","OHCDHG,"20"
"WMEXGJ","QYYIWL,"36"
"MHXMYZ","LXHIBA,"35"
"COXOAZ","RXPYTR,"28"
"LMHDCF","HPYAJE,"33"
"CJLJCK","NNUOSE,"27"
"MWUUOH","PELVWY,"26"
"QUYKOY","TLVUZE,"42"
"UYWRXI","EGIQIJ,"23"
"IMTVXU","SBUYZU,"22"
"PNFWZA","KIXAJS,"30"
"HUMYSW","EDBKVE,"23"
"QBNFJM","HDFKAS,"36"
"SOBHSD","ESYLYE,"20"
"JSKWJW","FBUGJJ,"28"
"EEBSAC","FKSUVB,"28"
"RMIVGI","EWOJOS,"22"
"DKMCZS","TMNJYL,"41"
"BSIJDP","BLGWYE,"25"
"EHJGKN","SYPVZZ,"33"
"ONQZUS","LMGTLL,"21"
"EPYJBU","UERNTA,"32"
"PODDKC","WPXHXM,"40"
"ZRZHKZ","JNTBPL,"24"
"YHIGTL","LEYSNF,"46"
"VMAZCW","VVCSVZ,"24"
"KAWCHL","KOQNZW,"26"
"UWZHEH","SGGVJI,"24"
"PRKDOD","BJRGYN,"23"
"GAZZGU","KLVEGM,"20"
"FUKAGC","SWJVFW,"26"
"DVNHWK","LJQKRF,"24"
"LMEPKH","FBMDDU,"52"
"SPXTQM","GOHVGW,"21"
"OZFNBD","IRSVOI,"24"
"NAGKSA","CVMRBL,"27"
"DZNMKZ","GEZEAC,"33"
"URHNUR","PVKJSW,"34"
"QOFUUN","ZLCIID,"27"
"PPGTJA","NEJTJJ,"26"
"XZKAVL","FYARZX,"21"
"FTOSFW","FLHCOO,"20"
"RUUHGV","CYPDFX,"26"
"JTUWXX","BBGPZB,"24"
"XNCNQA","BDCKBI,"39"
"GSSJBT","IIFSKA,"21"
"QDUFZG","NIVEEA,"37"
"CWQKEM","TMQSPE,"30"
"IGKGNI","PLZYPU,"26"
"DNWKBR","FXGAFK,"30"
"VEKWQP","SGJLWB,"47"
"LAACSM","ZBBSRF,"25"
"MEVDQV","VNOEBV,"28"
"WUEDKC","QJKXHC,"22"
"SAGFBF","QQASID,"19"
"ERZUBL","CHHBIL,"32"
"IXPSTG","QKYBXQ,"23"
"YVEDYK","XABAPZ,"40"
"SIEOYA","XAKMVX,"34"
"WKXRXM","GMQKMT,"23"
"CFXPOH","MISDRN,"37"
"ZBNDNS","NVIBYT,"21"
"VFLJBB","ZKCYXO,"22"
"TAPCVU","OCOAEG,"24"
"GXIVVV","AQXMEH,"35"
"UJYGLG","PJEGHS,"20"
"EAVXMX","KXASNH,"22"
"DGJBRO","BEEMQW,"24"
"PDGCCO","VYPYGE,"40"
"WMNYVT","PCUNZM,"23"
"YGKIDL","HLULMT,"22"
"GIUJJJ","PKFYID,"21"
"SDDBRH","WQXJJM,"21"
"VFGEXY","LGUYFQ,"24"
"ONHYHL","BADKIO,"25"
"QOAFFI","HMHNMJ,"24"
"HFWRQP","MQELCK,"19"
"AXNWBM","ZETXNW,"22"
"IXWIUS","IXDNMQ,"34"
"KDTMVA","TZGQEC,"63"
"WSPDIU","QZURQU,"42"
"EMQBLQ","GFAIHF,"36"
"UNMIVU","ENOQXD,"27"
"QBVRFW","DZWTBH,"21"
"UHPZUQ","QUDLFE,"22"
"ENYSVB","CHHBIL,"32"
"HJROOJ","SESBIR,"32"
"ZRPVCY","JPWBDU,"30"
"MGDJKN","UBNSJT,"49"
"JHAHSI","QJPFWS,"21"
"FHASRK","VXOXOX,"34"
"WYCLXG","TIIKCN,"21"
"ZADKPA","PCEPEZ,"46"
"SVJHPY","XOHQUQ,"21"
"QPZXEB","LWEKMK,"25"
"AEOATO","JSZOMM,"21"
"DILKWR","QJGJBV,"38"
"SOXNSE","WVVCSI,"23"
"QECUFX","DNETPV,"24"
"ISFKTJ","ALAJQW,"24"
"MPQMLY","RBIMCM,"20"
"QUIRWA","CKPSZD,"19"
"UGYZIN","RJGZGB,"57"
"RIUVUI","XMFGHR,"29"
"ULBRVK","LGIUDN,"24"
"GPWBGL","EZJUMM,"37"
"TSLAYG","VOBIKG,"25"
"DDWECL","LYWQXE,"23"
"SDOEBB","YQPJDX,"22"
"AHOYZA","DEGYYK,"30"
"EGXFKG","RRSKOM,"34"
"STBTKL","RHTGHH,"50"
"VXOMBS","EIPTPT,"43"
"AURAEB","ITTUCQ,"24"
"OTUIHO","EFMKXK,"35"
"PYZNZE","MQCKHC,"22"
"HVXUYO","UJATGM,"27"
"RJQULR","BMXPGK,"35"
"ZBKIJA","HQJRWF,"30"
"ORJLOR","SBKAEK,"23"
"HSWYTM","PYDRZH,"19"
"FOJQQO","GRILSP,"30"
"XPCACZ","YYUUKI,"23"
"TQVCYP","NUSSSB,"20"
"ZCWCXM","XWLZFF,"45"
"UXPSGL","RKAQOV,"31"
"FAOMBY","NOPNDP,"26"
"KFTBLQ","WGXLML,"36"
"TMGONY","JOGKZY,"31"
"QYHNHV","BPZMTW,"20"
"IHNMZB","NWMKMK,"28"
"KJDIDN","MTOWHY,"33"
"COEQCQ","XMHBSI,"29"
"ZVBFKL","NVSBYB,"44"
"JAOVWG","PZVPWM,"34"
"TMRVMW","AWSWBT,"20"
"BSGREX","PNTCWI,"24"
"PJTORY","LDRAHH,"40"
"RDWOUG","RZWSGH,"19"
"BWZYVN","WVQVZF,"35"
"BLXHJL","LZRSAL,"22"
"EQXNXP","WZWDRW,"27"
"THPGAX","JAZBBU,"21"
"DLRXOD","ORFJMF,"24"
"KMTOJB","UISAEV,"24"
"TKJIOU","OCAJWE,"31"
"FUSGLX","WZVMNQ,"24"
"BGJYRY","KHIJFZ,"19"
"XJEJZV","YUVSWC,"20"
"REVZLY","GRLPSD,"26"
"CNWKPC","MWSGQX,"23"
"QGQDWT","ZKEUET,"30"
"VTKAVY","RWGNMN,"34"
"JYNINX","TNGCJS,"29"
"TJTMII","KDMYGR,"27"
"VXHNYB","PFYASQ,"37"
"NBDJEN","HZLDKX,"21"
"WEZMGN","QJXWJI,"23"
"YOJIKT","SHKNVA,"20"
"NYALQU","PRVFYA,"24"
"HMJQLQ","MJFQFN,"37"
"CTHPLR","VTJIAY,"24"
"SEJXHZ","UAMRKK,"29"
"OWRIEK","OPOIDC,"38"
"WGAJLT","FEGQZP,"18"
"UEFIOI","CIWWPH,"46"
"ZBOMTS","RQAIFZ,"29"
"UPNKYI","TAEAUD,"28"
"CHDCMP","WXNTKA,"31"
"DOIJOR","JLLUBD,"19"
"HXWSZF","OUAIPW,"42"
"GRSVGM","PJEKCZ,"27"
"YXMHRN","RAWIJQ,"36"
"EHFXUZ","DWKIIP,"26"
"RMFTZQ","TBDQAJ,"23"
"HZKLVI","WXHQNQ,"32"
"LYTVFL","QMAKTE,"19"
"ZSLSAL","MSICZX,"30"
"YKFCRO","PMRFNT,"29"
"PJXBGZ","IZZCTU,"27"
"QLCZUZ","RHZQKB,"26"
"VQAQFU","SUKIPS,"29"
"LEWOUK","NWMKMK,"28"
"LMYFAE","QIRUVG,"27"
"OMUKNF","DWXBVP,"29"
"TTZBTN","PUYAXZ,"21"
"VTJRVM","HCMTKQ,"21"
"TVNANX","ZZJXMG,"21"
"SIFWIW","EZAGXF,"44"
"PCPKOY","RZBSZT,"20"
"CBFBEU","VHFRRH,"22"
"FEOBEP","FIUXPY,"29"
"BYRTIZ","VVMIKF,"26"
"ZCJXAF","SWEFIQ,"41"
"SSCVFB","MTXYWQ,"22"
"IZNAXV","BAVAAT,"29"
"JBLGQP","QVCRHR,"25"
"VPFFWV","LBATLD,"21"
"LPUBFU","LLDJIF,"27"
"LCYAVZ","YJMOFQ,"38"
"UYNDFC","ZEGHQV,"22"
"VRMZBB","EJWRDM,"45"
"IVFUYP","DUBHEG,"24"
"HNNPHX","KDGLQX,"51"
"MSTCEX","HFBGEP,"30"
"DWKYVP","ZAZSUE,"19"
"ESTOVO","ZWJMXA,"20"
"CAHFHX","AUEDWA,"25"
"NIPTQI","EITHQT,"23"
"TJGVXX","ICBTDH,"29"
"SMHFER","VSQYMM,"25"
"JKTJRY","FFHWDW,"31"
"JKXUTW","TIDAKJ,"24"
"PBONRW","RLOVZD,"23"
"HUCEDL","GREFII,"27"
"LPNINN","QNMQPO,"25"
"LKPNXO","SDRJRS,"21"
"ERCRYN","TTXXHF,"25"
"SAKSEG","MZRQPT,"30"
"UBHXGW","ZKBHCB,"21"
"IHFCUF","AXEOLP,"30"
"TDTGCX","UPBRFT,"24"
"OXAPZU","IWDKES,"20"
"RCCECR","ZTHYDT,"32"
"ZWOCXR","MQNMSM,"28"
"RYTWCD","YCCLKE,"39"
"QILKIV","ZOZDSK,"28"
"GITHTG","NZJSWS,"25"
"QNKUWD","RFWQAC,"21"
"KLRASN","PQXBWS,"21"
"DWONCF","SBHEZM,"21"
"CPBQUO","WZCWFB,"32"
"VPIXHV","XBETPP,"29"
"OOJUIB","PZGMPT,"27"
"GZUJAB","INOMSZ,"30"
"AFGBFB","LHIPLW,"19"
"ULEABU","WRIKVO,"52"
"NESGCA","XDXGAC,"32"
"TTOUPP","PERNFD,"28"
"YBHLHC","HVQLEG,"32"
"LDOWUT","IVCKTE,"21"
"EENIBK","XIBZOI,"22"
"ZZKIAX","DUIIFG,"39"
"EIYQHQ","XMDQTK,"27"
"UKFFVO","NRJYJW,"21"
"QXQMLK","HBPVTK,"32"
"IJYFGB","FGVCQV,"20"
"FFJQTI","JVHHDB,"29"
"ZIVSMO","VEKZCW,"34"
"YWPDNE","QUWUTE,"21"
"MMNWRJ","OYTBLI,"24"
"FLVWNV","NVSBYB,"44"
"IQTBUB","JPYYIO,"26"
"LLJLUK","HIFDCE,"34"
"PGBCCJ","BCTBXM,"21"
"IDHHIA","QZHHFG,"38"
"DLZDYH","NDKQDJ,"29"
"WZIVNN","GIKXPD,"19"
"STCAAE","QTJVRQ,"19"
"BVDGLS","POLBIR,"31"
"HSPTUP","MDNVAW,"24"
"EEXNHW","YBCLCK,"22"
"BBGQWF","WCBQFB,"24"
"KODSLA","ICUIVH,"20"
"FIKPSO","SWGFRG,"24"
"ISBJHJ","SJOCNR,"29"
"BBYDMD","GLJCWJ,"31"
"DVWJLO","WRBHJP,"33"
"OFFTAX","WPMFYA,"25"
"NJJYXN","AFESYH,"33"
"ZCXUJF","WBJTZN,"23"
"WGURMI","LYZOVB,"24"
"JISIXZ","IIHPDS,"24"
"NBTDGL","JUBDYU,"24"
"MXEEVG","USSDOC,"23"
"RXEWOH","CZNDZQ,"46"
"JXRSAR","KQGPTB,"20"
"UVFBVH","ZGAGGF,"29"
"UAMKTG","FPWBOQ,"47"
"RYKTSP","UQCFYW,"24"
"HXGDHD","XGREMO,"24"
"QKFOZU","YKEYCI,"52"
"INIDZK","RESSTP,"21"
"IPORCJ","FJLSWM,"29"
"UYYDOH","YXDOBW,"21"
"MMGFRF","CWFHKF,"25"
"QSIDRK","EHVZIS,"21"
"CTJVCH","YDFBBV,"30"
"KFNVMK","ODTZCE,"21"
"EESNOW","WWULVI,"24"
"DGIBUA","FJBCUV,"28"
"AMKBOE","TXIJZJ,"25"
"URZROP","FSFVVP,"24"
"HXJIXP","UEQZOY,"26"
"RIKEJQ","HUTPLG,"54"
"CYNCNU","MCSXSC,"23"
